"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "cd_proj" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "strate" "species" "fish"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "124"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "110"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "120"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "114"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "117"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "121"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "119"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "115"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "112"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "110"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Perca fluviatilis" "60"
"CAN77c" "2013" "344" "19706" "246052" "699045" "6808266" "26" "2013.08.26" "19.00.00" "2013.08.27" "07.10.00" "2.2" "3.3" "< 3 m [Protocole CEN]" "Perca fluviatilis" "62"
